bag_ts,header_stamp,longitudinal_velocity
1780294846.047266006,1780294846.044109821,1.3009999990463257
1780294846.071620703,1780294846.066945314,1.3009999990463257
1780294846.083142281,1780294846.081969500,1.281999945640564
1780294846.104125500,1780294846.103939772,1.2680000066757202
1780294846.127111435,1780294846.125898361,1.2680000066757202
1780294846.138613701,1780294846.138250113,1.2649999856948853
1780294846.162456512,1780294846.161207914,1.2649999856948853
1780294846.184329987,1780294846.183287859,1.2610000371932983
1780294846.207939625,1780294846.205708504,1.2569999694824219
1780294846.218426943,1780294846.218123198,1.2569999694824219
1780294846.241847515,1780294846.240769863,1.2480000257492065
1780294846.263442039,1780294846.263126612,1.246999979019165
1780294846.287513733,1780294846.285859346,1.246999979019165
1780294846.298440456,1780294846.297115564,1.2450000047683716
1780294846.320505857,1780294846.320266962,1.25
1780294846.343568087,1780294846.343151331,1.25
1780294846.370462418,1780294846.366666794,1.2510000467300415
1780294846.378803968,1780294846.378445625,1.2510000467300415
1780294846.401148558,1780294846.400667667,1.2369999885559082
1780294846.422877312,1780294846.422488451,1.2269999980926514
1780294846.444815159,1780294846.444485664,1.2269999980926514
1780294846.466872215,1780294846.466329336,1.2020000219345093
1780294846.479364395,1780294846.478284121,1.194000005722046
1780294846.500895023,1780294846.500334263,1.194000005722046
1780294846.524176836,1780294846.523253202,1.1979999542236328
1780294846.546186209,1780294846.545656204,1.2000000476837158
1780294846.558887959,1780294846.557198048,1.2000000476837158
1780294846.581640482,1780294846.581378222,1.194000005722046
1780294846.605912447,1780294846.605581999,1.1699999570846558
1780294846.619818449,1780294846.619486570,1.1699999570846558
1780294846.641809464,1780294846.641188145,1.1230000257492065
1780294846.663616657,1780294846.663344860,1.1230000257492065
1780294846.686746120,1780294846.686372757,1.1230000257492065
1780294846.699865341,1780294846.699622631,1.1119999885559082
1780294846.724096775,1780294846.723739624,1.1119999885559082
1780294846.746341705,1780294846.745475769,1.0729999542236328
1780294846.762529612,1780294846.761442900,1.0460000038146973
1780294846.786014318,1780294846.785270691,1.0460000038146973
1780294846.799428463,1780294846.797739506,1.003000020980835
1780294846.821405649,1780294846.820736408,0.9670000076293945
1780294846.838203669,1780294846.836794853,0.9670000076293945
1780294846.861428022,1780294846.861110449,0.9179999828338623
1780294846.886155844,1780294846.885269403,0.9179999828338623
1780294846.900120258,1780294846.897168159,0.8920000195503235
1780294846.926673412,1780294846.922555447,0.8389999866485596
1780294846.946469545,1780294846.945327520,0.8389999866485596
1780294846.970712423,1780294846.967284918,0.7710000276565552
1780294846.979498386,1780294846.979291201,0.7490000128746033
1780294847.001432419,1780294847.001171112,0.7490000128746033
1780294847.023898840,1780294847.023689508,0.6859999895095825
1780294847.045598745,1780294847.045245171,0.6549999713897705
1780294847.057443380,1780294847.057208776,0.6549999713897705
1780294847.080451488,1780294847.079975128,0.5899999737739563
1780294847.103998661,1780294847.103658199,0.5699999928474426
1780294847.119530201,1780294847.119199038,0.5699999928474426
1780294847.142156601,1780294847.141666651,0.5109999775886536
1780294847.164366007,1780294847.163990974,0.5109999775886536
1780294847.177698135,1780294847.176771641,0.4390000104904175
1780294847.198694944,1780294847.198204517,0.2770000100135803
1780294847.220817804,1780294847.220448494,0.2770000100135803
1780294847.243667126,1780294847.242946148,0.2590000033378601
1780294847.266888857,1780294847.264576674,0.2540000081062317
1780294847.286974907,1780294847.286276102,0.2540000081062317
1780294847.300637960,1780294847.300027132,0.20000000298023224
1780294847.323110342,1780294847.322389126,0.18199999630451202
1780294847.345987320,1780294847.344990730,0.18199999630451202
1780294847.358082533,1780294847.357458591,0.15199999511241913
1780294847.383770943,1780294847.379981518,0.11800000071525574
1780294847.404793262,1780294847.404028177,0.11800000071525574
1780294847.432599068,1780294847.426230669,0.050999999046325684
1780294847.450387716,1780294847.441807985,0.012000000104308128
1780294847.467813730,1780294847.466509581,0.012000000104308128
1780294847.479087114,1780294847.478240252,0.0
1780294847.503875971,1780294847.500320435,0.0
1780294847.524086952,1780294847.522403955,-0.017000000923871994
1780294847.545801401,1780294847.544580698,-0.00800000037997961
1780294847.559814692,1780294847.556918621,-0.00800000037997961
1780294847.582107306,1780294847.579154730,-0.023000000044703484
1780294847.603423119,1780294847.602398634,-0.03200000151991844
1780294847.630622149,1780294847.624623775,-0.03200000151991844
1780294847.649806738,1780294847.647738457,-0.020999999716877937
1780294847.660196304,1780294847.659279823,-0.02800000086426735
1780294847.682660580,1780294847.681804657,-0.02800000086426735
1780294847.705210686,1780294847.703769684,-0.02500000037252903
1780294847.724260807,1780294847.721982479,-0.004999999888241291
1780294847.744148493,1780294847.743389845,-0.004999999888241291
1780294847.766204596,1780294847.765252590,-0.00800000037997961
1780294847.778715134,1780294847.777954817,-0.0010000000474974513
1780294847.801079988,1780294847.800340891,-0.0010000000474974513
1780294847.823230982,1780294847.822486877,-0.007000000216066837
1780294847.845241308,1780294847.844435453,-0.017000000923871994
1780294847.867423773,1780294847.866680384,-0.017000000923871994
1780294847.880892754,1780294847.879768610,-0.007000000216066837
1780294847.903812170,1780294847.902963400,-0.007000000216066837
1780294847.926115513,1780294847.925163031,-0.0010000000474974513
1780294847.937798262,1780294847.937031269,0.0
1780294847.960508823,1780294847.959509373,0.0
1780294847.982352018,1780294847.981881380,0.0
1780294848.003930807,1780294848.003352880,0.0
1780294848.026055813,1780294848.025130987,0.0
1780294848.038940191,1780294848.037737131,0.01899999938905239
1780294848.060559034,1780294848.059595585,0.004000000189989805
1780294848.082471609,1780294848.081718922,0.004000000189989805
1780294848.103816748,1780294848.103137970,0.0
1780294848.118250132,1780294848.117110729,0.0
1780294848.139760494,1780294848.139289141,0.0
1780294848.162372828,1780294848.161103725,0.0
1780294848.183939219,1780294848.183226109,0.007000000216066837
1780294848.206144810,1780294848.205521822,0.007000000216066837
1780294848.218407869,1780294848.217650652,0.0
1780294848.239439487,1780294848.239113092,0.0
1780294848.261793613,1780294848.261418343,0.0
1780294848.285421610,1780294848.285068989,0.0010000000474974513
1780294848.297842741,1780294848.297271967,0.0010000000474974513
1780294848.320951700,1780294848.320342779,0.0
1780294848.344045877,1780294848.342259169,0.0
1780294848.366971731,1780294848.366479158,0.0
1780294848.378900051,1780294848.377981186,0.0010000000474974513
1780294848.400953770,1780294848.400752068,0.0
1780294848.423413754,1780294848.422571898,0.0
1780294848.447057486,1780294848.444654465,0.0
1780294848.458061218,1780294848.457770586,0.0
1780294848.481074810,1780294848.480219126,0.0
1780294848.504834414,1780294848.503505468,0.0010000000474974513
1780294848.528594732,1780294848.526153564,0.0010000000474974513
1780294848.539809465,1780294848.539175987,0.0
1780294848.562609196,1780294848.561670542,0.0
1780294848.587398767,1780294848.585205078,0.0
1780294848.599339485,1780294848.599115372,0.0
1780294848.624741793,1780294848.623407602,0.0
1780294848.647139072,1780294848.646062851,0.0
1780294848.660671949,1780294848.660193682,0.0
1780294848.682938576,1780294848.682318211,0.0
1780294848.705077648,1780294848.704531908,0.0
1780294848.718061924,1780294848.716681004,0.0
1780294848.739800692,1780294848.739250660,0.0
1780294848.762684822,1780294848.761782408,0.0
1780294848.786743641,1780294848.786475658,0.0
1780294848.811489344,1780294848.808376074,0.017000000923871994
1780294848.822204113,1780294848.820789099,0.017000000923871994
1780294848.845875978,1780294848.845365286,0.0010000000474974513
1780294848.859927654,1780294848.858819008,0.0
1780294848.884743452,1780294848.880105019,0.0
1780294848.909464598,1780294848.903222561,0.0
1780294848.919343472,1780294848.919032812,0.0
1780294848.941648245,1780294848.941177368,0.0
1780294848.966729879,1780294848.965023518,0.0
1780294848.979206324,1780294848.977129936,0.0
1780294849.000718594,1780294848.999809027,0.0
1780294849.026035786,1780294849.021656275,0.0
1780294849.048019648,1780294849.046951532,0.0
1780294849.060543776,1780294849.059124947,0.0
1780294849.085706711,1780294849.081285000,0.0
1780294849.104180098,1780294849.103811502,0.0
1780294849.130655527,1780294849.126265287,0.0
1780294849.142060041,1780294849.140503645,0.0
1780294849.165038347,1780294849.164236307,0.0
1780294849.178825617,1780294849.178491354,0.0
1780294849.202501774,1780294849.201189995,0.0
1780294849.224488258,1780294849.223081827,0.0
1780294849.245453358,1780294849.245193481,0.0
1780294849.257877111,1780294849.257357359,-0.004000000189989805
1780294849.283389568,1780294849.283055544,-0.004000000189989805
1780294849.306231976,1780294849.305868864,0.0
1780294849.321563721,1780294849.320789576,0.0
1780294849.342838287,1780294849.342332125,0.0
1780294849.364810944,1780294849.364172220,0.0
1780294849.388336897,1780294849.386909962,0.0
1780294849.399888754,1780294849.399307966,0.0
1780294849.422451258,1780294849.421962500,0.0
1780294849.446461916,1780294849.444235563,0.0
1780294849.457285404,1780294849.456613541,0.0
1780294849.480465174,1780294849.479832411,0.0
1780294849.506953955,1780294849.506428242,0.0
1780294849.518549919,1780294849.518174887,0.014999999664723873
1780294849.547661066,1780294849.541199923,0.0
1780294849.565882206,1780294849.565275431,0.0
1780294849.577694893,1780294849.577240467,0.0
1780294849.599524498,1780294849.599108696,-0.0010000000474974513
1780294849.622530222,1780294849.621863842,-0.0010000000474974513
1780294849.638557196,1780294849.637681246,0.0
1780294849.664560318,1780294849.663903952,0.0
1780294849.687850714,1780294849.686764479,0.0
1780294849.699365139,1780294849.698182821,0.0
1780294849.722009182,1780294849.721317053,0.0
1780294849.743403673,1780294849.743096828,-0.004000000189989805
1780294849.766490698,1780294849.766263008,-0.0010000000474974513
1780294849.780943632,1780294849.780604839,-0.0010000000474974513
1780294849.803050756,1780294849.802711010,0.0
1780294849.825440407,1780294849.824280739,0.0
1780294849.847616196,1780294849.846629620,0.0
1780294849.859910965,1780294849.859690666,0.0
1780294849.881371975,1780294849.881112576,0.0
1780294849.903264761,1780294849.903055906,0.0
1780294849.927294254,1780294849.925152540,0.0
1780294849.938222885,1780294849.937709093,0.0
1780294849.960272551,1780294849.960015059,0.0
1780294849.983750820,1780294849.982725382,0.0
1780294850.005792141,1780294850.005264282,0.0
1780294850.028770924,1780294850.028062582,0.0
1780294850.043819666,1780294850.042124271,0.0
1780294850.065561533,1780294850.065043926,0.0
1780294850.077765703,1780294850.077276707,0.0
1780294850.105638027,1780294850.104149103,0.0
1780294850.129318476,1780294850.126334667,0.0
1780294850.143398762,1780294850.142679214,0.0
1780294850.165940523,1780294850.164578676,0.0
1780294850.187704802,1780294850.186358213,0.0
1780294850.198584318,1780294850.198042154,0.0
1780294850.221116543,1780294850.220649958,0.0
1780294850.243282318,1780294850.242966890,0.0
1780294850.265472651,1780294850.265153408,0.0020000000949949026
1780294850.277574539,1780294850.277158260,-0.007000000216066837
1780294850.299794197,1780294850.299535751,-0.007000000216066837
1780294850.322840929,1780294850.321507215,-0.0010000000474974513
1780294850.346721649,1780294850.346055984,0.0
1780294850.358445883,1780294850.358219147,0.0
1780294850.384266376,1780294850.381968498,0.0
1780294850.404835463,1780294850.404305935,-0.007000000216066837
1780294850.422977448,1780294850.421737194,-0.007000000216066837
1780294850.443418503,1780294850.443056107,-0.0010000000474974513
1780294850.465820551,1780294850.465484381,0.004999999888241291
1780294850.477346659,1780294850.477129221,0.004999999888241291
1780294850.503379107,1780294850.503058195,-0.02199999988079071
1780294850.525402784,1780294850.525141716,-0.0010000000474974513
1780294850.540403128,1780294850.537044287,-0.0010000000474974513
1780294850.560051680,1780294850.559748173,0.03200000151991844
1780294850.582222700,1780294850.581207752,0.03200000151991844
1780294850.604973793,1780294850.604750156,0.0010000000474974513
